ID2,ID1,Flag,Sites.corrected,ENUM,SITE,DBCODE,SITECODE,SITENAME,LONDD,LATDD,ELEVATION,POLLSUM,ABIES,ACNEGUNA,ACPENSYL,ACRUBRUM,ACSACNUM,ACSACRUM,ACERX,ALCRISPA,ALRUBRA,ALRUGOSA,ALNUSX,AMBROSIA,AMORPHA,ANACARDI,APIACEAE,AQUIFOLI,ARCEUTHOBI,ARECACEAE,ARMERIA,ARTEMISIA,ASTERX,ASTERCICHO,BETULA,BORAGINACEAE,BOTRYCHIUM,BRASSICACEAE,CACTACEAE,CAMPANULACEA,CAPRIFOLIA,CARYA,CARYOPHYLL,CASTANEA,CEANOTHUS,CELTIS,CEPHALANTH,CERCOCAR,CHENOAMX,CHRYSOLEP,CORNUS,CORYLUS,CUPRESSA,CYPERACE,DODECATH,DRYAS,ELAEAGNX,EPHEDRA,EQUISETU,ERILEDCH,ERIVACCI,ERICACEX,ERICALES,ERIOGONUM,EUPHORB,FABACEAE,FAGUS,FRAXNIGR,FRAXPNAM,FRAXINUX,IVA,JUGCINER,JUGNIGRA,JUGLANSX,KOENISLD,LAMIACEAE,LARIXPSEU,LARREA,LILIACEAE,LIQUIDAM,LIRIODEN,LYCOANNO,LYCOCLAV,LYCOCOMP,LYCOSELA,LYCOPODX,MAGNOLIACE,MALVACEAE,MORACEAX,MYRICACX,NYSSA,ONAGRACEAE,OSMUNDACEA,OSTRYCAR,OXYRIA,PAPAVERX,PEDICULARI,PICGLAUC,PICMARIA,PICEAX,PINDIPLO,PINHAPLO,PINUSX,PLANTAGINX,PLATANUS,POACEAE,POLEMONI,POLYGONAX,POLYGBIS,POLYGONMX,POLYGVIV,POLYPOD,POPULUS,POTENTILLA,PROSOPIS,PTERIDIUM,QUERCUS,RANUNCUL,RHAMNACEAE,ROSACEAX,RUBIACEAE,RUBUS,RUMEX,RUMEOXYR,SALIX,SANGUI,SARCOBATUS,SXFRACER,SXFRAHIE,SXFRAOPP,SXFRATRI,SXFRAGAX,SCROPHUL,SELAGINE,SHEPHERDIA,SPHAGNUM,TAXODIUM,TAXUS,THALICTRUM,TILIA,TSUGHETE,TSUGMERT,TSUGAX,ULMUS,URTICACX,XANTHIUM,KGDISCR,DepEnv,DescrEnv,DataForm,COLLECTOR,YrOfSamp,DepthAtLoc,princInvest,YrOfPubl,AuthYr,Citation,Notes,Other
191,1527,1635,0,0,2377,2078,GPD1635,G1916,Loxahatchee Site 3,-80.339,26.523,7,292.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0,0,0.0,194,0.0,0,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,72,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
192,1528,1636,0,0,2378,2079,GPD1636,G1917,Loxahatchee Site 4,-80.342,26.523,9,255.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,13,0.0,0,0,0.0,29.0,0.0,0.0,0,0.0,0.0,0,0,0,3,0.0,0,0.0,1,0,0,78.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,48,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0,0,0,0.0,5.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
193,1529,1637,0,0,2379,2080,GPD1637,G1918,Loop Road Site 3,-80.795,25.279,3,334.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,11,0.0,0,0,0.0,16.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,4,0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,118,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,134.0,0.0,0,19.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,7.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
194,1530,1638,0,0,2380,2081,GPD1638,G1919,Loop Road Site 1,-80.795,25.319,3,166.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,14.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,32,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,105.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,6.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
195,1531,1639,0,0,2381,2082,GPD1639,G1920,Taylor Creek Site 1A,-80.643,25.198,6,166.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,3,0.0,0,0,0.0,14.0,0.0,0.0,0,0.0,0.0,0,0,0,4,0.0,0,0.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,15,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,0.0,0,0,0,77,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,6.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
196,1532,1640,0,0,2382,2083,GPD1640,G1921,Taylor Slough Site 2,-80.644,25.206,6,298.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0,0,6.0,1,0.0,0,0,0.0,92.0,0.0,0.0,0,0.0,0.0,0,0,0,2,0.0,0,0.0,0,10,0,30.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,6,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,26,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68.0,0.0,0,23.0,0.0,1,0.0,0.0,0,0.0,0,0,0,0.0,17.0,0.0,0.0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
197,1533,1641,0,0,2383,2084,GPD1641,G1922,Taylor Slough Site 14,-80.736,25.213,6,158.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0,0,0.0,0,0.0,0,0,0.0,9.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,119,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,7.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
198,1534,1642,0,0,2384,2085,GPD1642,G1923,Rotenberger Site 1,-80.849,26.363,7,141.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,9.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66.0,0.0,0,8.0,0.0,4,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
199,1535,1643,0,0,2385,2086,GPD1643,G1924,Taylor Slough Site 7,-80.646,25.287,5,203.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,5,0.0,0,0,0.0,29.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,2,0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,24,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110.0,0.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,13.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
200,1536,1644,0,0,2386,2087,GPD1644,G1925,CA315 (AAS),-80.669,25.974,5,252.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0,0.0,0,0,0.0,32.0,0.0,0.0,0,0.0,0.0,0,0,0,2,0.0,0,0.0,0,39,0,45.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,6,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,29,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31.0,0.0,0,13.0,0.0,2,0.0,0.0,0,0.0,0,0,0,0.0,11.0,0.0,0.0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
201,1537,1645,0,0,2387,2088,GPD1645,G1926,EPA Site 7,-80.416,26.481,9,263.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,1,0.0,0,0,0.0,43.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,115.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,27,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63.0,0.0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
202,1538,1647,0,0,2389,2090,GPD1647,G1928,Taylor Creek Site 2,-80.644,25.206,6,99.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0,1,0.0,0,0.0,0,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0,0,10,0.0,0,0.0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,5,6,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,12,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,12.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Willard,Debra A.",0,0.0,"Willard,Debra A.",1997,"Willard, D.A., and L.M. Weimer. 1997. ","Willard, D.A., and L.M. Weimer. 1997. Palynological census data from surface samples in south Florida. USGS Open-File Report 97-867, 12p.",0,0
203,1539,1648,0,0,2391,2091,GPD1648,G1930,Mud Lake Site A,-81.87,29.3,14,304.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,4,1,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,243.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,49.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
204,1540,1649,0,0,2392,2092,GPD1649,G1931,Mud Lake Site B,-81.85,29.3,34,310.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,6.0,0,0,0.0,2,0.0,58,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,5,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,9,0,0,0,0,0,0.0,1,0,0,11,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,146.0,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,60.0,0.0,3.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
205,1541,1650,0,0,2393,2093,GPD1650,G1932,Mud Lake Site C,-81.87,29.29,14,369.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,12.0,0,0,0.0,2,0.0,6,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,4,0,0,0,0,0,0.0,0,0,0,8,0,0.0,21,0,0,0,0,0,0.0,0.0,0.0,0.0,145.0,0.0,0,21.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,129.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
206,1542,1651,0,0,2394,2094,GPD1651,G1933,Mud Lake Site D,-81.87,29.3,15,418.0,0.0,0,0,3,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0,5.0,4,0.0,1,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,40.0,0.0,0.0,0.0,0.0,62.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,2.0,0.0,0,0.0,4,0,0,0,0,0,0.0,0,0,0,25,0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,234.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,0,0,0,0.0,23.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
207,1543,1652,0,0,2395,2095,GPD1652,G1934,Silver Springs,-82.03,29.22,38,393.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,21.0,0,0,0.0,0,0.0,0,0,0.0,12.0,0.0,0.0,0,0.0,3.0,0,0,0,22,0.0,0,0.0,0,0,0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,11,0,0,0,0,0,0.0,2,0,0,4,0,0.0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,163.0,0.0,0,34.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,89.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,2,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
208,1544,1653,0,0,2396,2096,GPD1653,G1935,Torreya State Park Site A,-84.93,30.55,76,317.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5.0,0,0,0.0,0,0.0,0,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0,0,6,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2.0,0,0,0,0,0,0.0,0.0,0,0.0,7,0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,228.0,0.0,1,4.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,45.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
209,1545,1654,0,0,2397,2097,GPD1654,G1936,Torreya State Park Site B,-84.95,30.57,46,330.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,14.0,0,0,0.0,0,0.0,0,0,0.0,8.0,0.0,1.0,0,0.0,0.0,0,0,0,28,0.0,0,0.0,0,0,0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,5.0,1,0,0,0,0,0.0,0.0,0,0.0,34,0,0,0,0,0,0.0,2,0,0,7,1,0.0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,105.0,0.0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,88.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,13,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
210,1546,1655,0,0,2398,2098,GPD1655,G1937,Torreya State Park Site C,-84.9,30.54,69,403.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,39.0,0,1,0.0,0,0.0,0,0,0.0,16.0,0.0,0.0,0,0.0,0.0,0,0,0,6,0.0,0,0.0,0,0,0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,22.0,0.0,0.0,0,0,1,0,0,1.0,2,0,1,0,0,0.0,0.0,0,0.0,4,0,0,0,0,0,0.0,0,0,0,7,124,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,105.0,0.0,0,38.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,TMOS,TMOS,moss polster,RC,"Watts,William A.",0,0.0,"Watts,William A.",1969,"Watts, W.A. 1969. ","Watts, W.A. 1969. A pollen diagram from Mud Lake, Marion County, north-central Florida. Geological Society of America Bulletin 80:631-642.",0,0
211,1786,1896,0,0,3011,2381,GPD1896,G2550,Jones Lake [US:North Carolina],-78.6,34.68,21,2797.0,0.0,0,0,0,0,0,9.0,0.0,0.0,0,13.0,28.0,0,0,0.0,5,0.0,0,0,1.0,5.0,0.0,19.0,0,0.0,0.0,0,0,1,33,0.0,1,0.0,0,0,0,0.0,0.0,1.0,10.0,217.0,4.0,0.0,0,0,0,0,0,0,15.0,7.0,0.0,0,0,5,0,0,13.0,0,0,0,5,0,0.0,0.0,0,0.0,40,0,0,0,0,0,0.0,0,0,0,1,46,0.0,12,12,0,0,0,0,0.0,0.0,0.0,0.0,1703.0,0.0,11,18.0,0.0,0,0.0,0.0,0,51.0,0,0,0,0.0,426.0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,40,29,0,0,0,0.0,0.0,0.0,15,0,0,LACU,LACU,lacustrine,RC,"Whitehead,Donald R.",1962,0.0,"Whitehead,Donald R.",1969,"Whitehead, D.R., and K.W. Tan. 1969. ","Whitehead, D.R., and K.W. Tan. 1969. Modern vegetation and pollen rain in Bladen County, North Carolina. Ecology 50:235-248.",Counts are from the original publication and not the Brown University MOD5 database.,0
212,1787,1897,0,0,3012,2382,GPD1897,G2551,White Lake,-78.5,34.65,20,2257.0,0.0,0,0,0,0,0,14.0,0.0,0.0,0,23.0,90.0,0,1,0.0,3,0.0,0,0,0.0,15.0,0.0,24.0,0,0.0,0.0,0,0,0,29,0.0,5,0.0,0,0,0,0.0,0.0,1.0,32.0,312.0,2.0,0.0,0,0,0,0,0,0,4.0,5.0,0.0,0,1,6,0,0,7.0,0,0,0,4,0,0.0,0.0,0,0.0,54,0,0,0,0,0,0.0,1,0,0,9,48,0.0,6,23,0,0,0,0,0.0,0.0,0.0,0.0,1018.0,5.0,9,11.0,0.0,0,0.0,0.0,0,49.0,2,0,0,0.0,346.0,0.0,6.0,0.0,0,0,1.0,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,7,53,0,0,0,0.0,0.0,5.0,21,0,0,LACU,LACU,lacustrine,RC,"Whitehead,Donald R.",1962,0.0,"Whitehead,Donald R.",1969,"Whitehead, D.R., and K.W. Tan. 1969. ","Whitehead, D.R., and K.W. Tan. 1969. Modern vegetation and pollen rain in Bladen County, North Carolina. Ecology 50:235-248.",Counts are from the original publication and not the Brown University MOD5 database.,0
